Cellid,x,y,gene,W,H,cX,cY,Aera
3535,4192,2111,STC2,7,5,4195.37037037037,2113.0,27
3538,2992,2112,STC2,10,10,2995.974358974359,2116.5384615384614,78
3557,2456,2121,STC2,7,6,2459.0344827586205,2123.2758620689656,29
3559,3350,2121,STC2,4,5,3351.9166666666665,2123.0,12
3562,2109,2123,STC2,14,14,2115.904411764706,2129.294117647059,136
3569,1959,2125,STC2,4,4,1960.6363636363637,2126.818181818182,11
3571,2995,2125,STC2,4,7,2996.4666666666667,2128.2,15
3572,3001,2125,STC2,5,4,3003.25,2126.25,12
3575,3352,2126,STC2,4,4,3353.8,2127.6,10
3582,3219,2130,STC2,11,12,3224.2073170731705,2136.170731707317,82
3592,1290,2137,STC2,7,8,1293.225,2140.25,40
3596,4235,2136,STC2,15,10,4241.25,2140.485294117647,68
3597,4396,2137,STC2,4,8,4397.176470588235,2140.294117647059,17
3600,3496,2140,STC2,10,12,3499.9285714285716,2144.8928571428573,56
3605,3414,2143,STC2,5,5,3416.0,2145.090909090909,11
3610,2773,2145,STC2,11,12,2777.6323529411766,2150.3529411764707,68
3612,3420,2145,STC2,8,12,3423.681818181818,2151.181818181818,44
3622,2200,2150,STC2,7,7,2202.837837837838,2152.972972972973,37
3626,3409,2153,STC2,6,10,3411.633333333333,2156.733333333333,30
3627,2346,2155,STC2,12,11,2351.8651685393256,2159.8988764044943,89
3633,4510,2156,STC2,8,7,4513.307692307692,2158.7948717948716,39
3634,2023,2160,STC2,7,7,2026.1818181818182,2163.151515151515,33
3638,2535,2162,STC2,7,8,2538.923076923077,2165.653846153846,26
3639,2801,2163,STC2,10,11,2805.27397260274,2167.4794520547944,73
3641,2444,2165,STC2,15,16,2451.753086419753,2171.6666666666665,162
3653,1768,2174,STC2,4,6,1769.6470588235295,2176.1176470588234,17
3661,2676,2183,STC2,7,7,2679.3030303030305,2185.5757575757575,33
3666,4288,2185,STC2,5,5,4290.0,2186.8260869565215,23
3673,2040,2191,STC2,8,8,2043.027027027027,2194.108108108108,37
3680,5736,2194,STC2,10,12,5741.149253731343,2199.1194029850744,67
3683,1068,2198,STC2,7,7,1071.16,2200.32,25
3688,5829,2200,STC2,4,5,5830.307692307692,2201.846153846154,13
3695,185,2215,STC2,5,5,187.0,2216.823529411765,17
3703,1096,2248,STC2,13,12,1101.7205882352941,2252.485294117647,68
3708,4472,2250,STC2,8,8,4475.086956521739,2253.3260869565215,46
3710,1380,2253,STC2,5,5,1382.8,2255.7,10
3716,1377,2259,STC2,9,9,1380.6808510638298,2262.7021276595747,47
3720,2510,2262,STC2,6,6,2512.2,2265.3,20
3736,1181,2312,STC2,7,6,1183.6521739130435,2314.2608695652175,23
3742,1968,2324,STC2,6,5,1970.2777777777778,2326.0,18
