Cellid,x,y,gene,W,H,cX,cY,Aera
3376,4673,1327,MAX,1,1,4673.0,1327.0,1
3377,1413,1329,MAX,2,3,1413.3333333333333,1330.0,3
3378,1550,1329,MAX,6,8,1552.4166666666667,1333.0833333333333,24
3379,1953,1328,MAX,1,1,1953.0,1328.0,1
3380,2192,1329,MAX,1,1,2192.0,1329.0,1
3381,2662,1328,MAX,1,2,2662.0,1328.5,2
3382,2855,1328,MAX,25,20,2868.975352112676,1338.781690140845,284
3383,4463,1329,MAX,6,6,4465.608695652174,1331.5217391304348,23
3384,4670,1329,MAX,1,2,4670.0,1329.5,2
3385,4872,1328,MAX,1,1,4872.0,1328.0,1
3386,4877,1328,MAX,2,1,4877.5,1328.0,2
3387,164,1331,MAX,1,1,164.0,1331.0,1
3388,1238,1331,MAX,1,2,1238.0,1331.5,2
3389,1240,1331,MAX,1,1,1240.0,1331.0,1
3390,1548,1330,MAX,1,2,1548.0,1330.5,2
3391,2867,1331,MAX,1,1,2867.0,1331.0,1
3392,3120,1330,MAX,2,2,3120.5,1330.5,2
3393,4153,1331,MAX,1,1,4153.0,1331.0,1
3394,4460,1330,MAX,2,1,4460.5,1330.0,2
3395,4995,1331,MAX,19,14,5003.975308641975,1337.6172839506173,162
3396,5081,1331,MAX,1,1,5081.0,1331.0,1
3397,159,1332,MAX,1,1,159.0,1332.0,1
3398,161,1333,MAX,1,1,161.0,1333.0,1
3399,1511,1332,MAX,3,2,1512.0,1332.5,4
3400,1547,1333,MAX,2,1,1547.5,1333.0,2
3401,1942,1333,MAX,1,1,1942.0,1333.0,1
3402,3105,1332,MAX,1,1,3105.0,1332.0,1
3403,3113,1333,MAX,4,3,3114.5714285714284,1334.142857142857,7
3404,3639,1332,MAX,18,16,3646.9180327868853,1339.2841530054645,183
3405,4152,1333,MAX,1,1,4152.0,1333.0,1
3406,4785,1332,MAX,1,1,4785.0,1332.0,1
3407,163,1334,MAX,1,1,163.0,1334.0,1
3408,1239,1334,MAX,5,3,1240.857142857143,1334.7142857142858,7
