Cellid,x,y,gene,W,H,cX,cY,Aera
2193,2037,890,MAX,1,1,2037.0,890.0,1
2194,2051,891,MAX,1,1,2051.0,891.0,1
2195,2539,890,MAX,1,1,2539.0,890.0,1
2196,3024,890,MAX,9,9,3028.40350877193,894.0877192982456,57
2197,3141,891,MAX,1,1,3141.0,891.0,1
2198,3147,890,MAX,1,1,3147.0,890.0,1
2199,3165,891,MAX,1,1,3165.0,891.0,1
2200,3293,890,MAX,6,7,3295.6363636363635,892.8636363636364,22
2201,4871,891,MAX,1,1,4871.0,891.0,1
2202,1646,892,MAX,1,2,1646.0,892.5,2
2203,1926,893,MAX,1,1,1926.0,893.0,1
2204,1960,892,MAX,1,1,1960.0,892.0,1
2205,2045,893,MAX,1,1,2045.0,893.0,1
2206,3151,892,MAX,1,1,3151.0,892.0,1
2207,2043,894,MAX,1,1,2043.0,894.0,1
2208,2048,895,MAX,34,35,2063.577259475219,913.0714285714286,686
2209,2367,894,MAX,1,1,2367.0,894.0,1
2210,2395,895,MAX,1,1,2395.0,895.0,1
2211,2852,895,MAX,2,1,2852.5,895.0,2
2212,3584,895,MAX,1,1,3584.0,895.0,1
2213,1903,897,MAX,1,1,1903.0,897.0,1
2214,1957,896,MAX,2,2,1957.5,896.5,4
2215,2025,896,MAX,1,1,2025.0,896.0,1
2216,3020,896,MAX,1,2,3020.0,896.5,2
2217,3560,897,MAX,1,1,3560.0,897.0,1
2218,3609,896,MAX,1,1,3609.0,896.0,1
2219,4879,896,MAX,21,19,4889.177606177606,905.3667953667954,259
2220,783,898,MAX,2,2,783.3333333333334,898.6666666666666,3
2221,1316,899,MAX,3,4,1317.0,900.5,6
2222,1542,898,MAX,1,1,1542.0,898.0,1
2223,2048,899,MAX,1,1,2048.0,899.0,1
2224,2064,898,MAX,1,1,2064.0,898.0,1
2225,2282,899,MAX,1,1,2282.0,899.0,1
2226,2280,899,MAX,37,32,2298.356568364611,914.1206434316354,746
2227,2986,898,MAX,1,1,2986.0,898.0,1
2228,3490,898,MAX,1,1,3490.0,898.0,1
2229,3550,898,MAX,19,19,3558.7096774193546,906.9475806451613,248
2230,811,901,MAX,7,4,814.0,902.6666666666666,21
2231,1541,900,MAX,1,1,1541.0,900.0,1
2232,1789,901,MAX,1,1,1789.0,901.0,1
2233,1930,901,MAX,1,1,1930.0,901.0,1
2234,2046,901,MAX,1,2,2046.0,901.5,2
2235,2218,901,MAX,2,2,2218.3333333333335,901.6666666666666,3
2236,2678,900,MAX,19,18,2687.241666666667,908.9083333333333,240
2237,2905,901,MAX,6,3,2907.25,902.0,8
