,Cellid,X,Y,W,H,cX,cY,Aera
49945,49945,4830,13243,2,2,4830.5,13243.5,2
49946,49946,4881,13243,2,2,4881.5,13243.5,2
49947,49947,4885,13242,2,1,4885.5,13242.0,2
49948,49948,4911,13242,1,1,4911.0,13242.0,1
49949,49949,4926,13243,1,1,4926.0,13243.0,1
49950,49950,5322,13242,1,1,5322.0,13242.0,1
49951,49951,5364,13243,1,1,5364.0,13243.0,1
49952,49952,5564,13242,3,1,5565.0,13242.0,3
49953,49953,5671,13243,1,3,5671.0,13244.0,3
49954,49954,5701,13242,1,1,5701.0,13242.0,1
49955,49955,5926,13242,1,1,5926.0,13242.0,1
49956,49956,3488,13245,1,1,3488.0,13245.0,1
49957,49957,3495,13245,1,2,3495.0,13245.5,2
49958,49958,3802,13244,2,3,3802.5,13245.0,4
49959,49959,3913,13245,1,1,3913.0,13245.0,1
49960,49960,3915,13245,3,3,3916.25,13245.75,4
49961,49961,4153,13244,1,1,4153.0,13244.0,1
49962,49962,4193,13245,1,1,4193.0,13245.0,1
49963,49963,4240,13245,1,1,4240.0,13245.0,1
49964,49964,4244,13244,1,1,4244.0,13244.0,1
49965,49965,4251,13245,1,1,4251.0,13245.0,1
49966,49966,4253,13244,1,1,4253.0,13244.0,1
49967,49967,4254,13244,5,6,4255.727272727273,13247.0,11
49968,49968,4504,13245,1,1,4504.0,13245.0,1
49969,49969,4724,13244,1,1,4724.0,13244.0,1
49970,49970,4732,13244,1,1,4732.0,13244.0,1
49971,49971,4885,13245,1,1,4885.0,13245.0,1
49972,49972,4911,13244,1,2,4911.0,13244.5,2
49973,49973,4935,13244,1,1,4935.0,13244.0,1
49974,49974,5366,13245,1,1,5366.0,13245.0,1
49975,49975,5563,13245,2,1,5563.5,13245.0,2
49976,49976,5696,13245,1,1,5696.0,13245.0,1
49977,49977,5698,13245,1,1,5698.0,13245.0,1
49978,49978,5700,13245,1,1,5700.0,13245.0,1
49979,49979,5753,13244,1,1,5753.0,13244.0,1
49980,49980,5759,13244,2,2,5759.5,13244.5,2
49981,49981,5917,13244,2,2,5917.5,13244.5,2
49982,49982,3493,13246,1,1,3493.0,13246.0,1
49983,49983,3912,13247,1,1,3912.0,13247.0,1
49984,49984,4152,13246,4,6,4154.0,13248.555555555555,9
49985,49985,4176,13247,2,2,4176.5,13247.5,2
49986,49986,4180,13246,1,2,4180.0,13246.5,2
49987,49987,4182,13247,1,1,4182.0,13247.0,1
49988,49988,4184,13247,1,1,4184.0,13247.0,1
49989,49989,4186,13246,1,1,4186.0,13246.0,1
49990,49990,4204,13246,3,3,4205.0,13247.0,3
49991,49991,4237,13247,1,1,4237.0,13247.0,1
49992,49992,4242,13247,1,1,4242.0,13247.0,1
49993,49993,4244,13247,1,1,4244.0,13247.0,1
49994,49994,4248,13246,1,1,4248.0,13246.0,1
49995,49995,4506,13246,1,1,4506.0,13246.0,1
49996,49996,4520,13247,1,1,4520.0,13247.0,1
49997,49997,4525,13247,1,1,4525.0,13247.0,1
49998,49998,4647,13246,1,1,4647.0,13246.0,1
49999,49999,4724,13246,1,1,4724.0,13246.0,1
50000,50000,4727,13247,1,1,4727.0,13247.0,1
50001,50001,4735,13247,1,1,4735.0,13247.0,1
50002,50002,4829,13246,6,7,4831.714285714285,13248.92857142857,14
50003,50003,4882,13246,1,1,4882.0,13246.0,1
50004,50004,4906,13247,1,1,4906.0,13247.0,1
50005,50005,4922,13247,2,3,4922.333333333333,13248.0,3
50006,50006,4927,13247,1,1,4927.0,13247.0,1
50007,50007,5165,13246,1,1,5165.0,13246.0,1
50008,50008,5339,13246,1,1,5339.0,13246.0,1
50009,50009,5362,13246,1,1,5362.0,13246.0,1
50010,50010,5368,13246,1,2,5368.0,13246.5,2
50011,50011,5565,13247,1,1,5565.0,13247.0,1
50012,50012,5752,13246,1,1,5752.0,13246.0,1
50013,50013,5911,13247,2,2,5911.5,13247.5,2
50014,50014,5916,13247,1,1,5916.0,13247.0,1
50015,50015,5920,13246,1,1,5920.0,13246.0,1
50016,50016,5922,13246,2,2,5922.5,13246.5,2
50017,50017,3797,13248,1,1,3797.0,13248.0,1
50018,50018,3913,13249,1,1,3913.0,13249.0,1
50019,50019,3914,13249,4,5,3915.75,13251.375,8
50020,50020,3919,13248,2,1,3919.5,13248.0,2
50021,50021,4135,13248,1,1,4135.0,13248.0,1
50022,50022,4173,13249,1,1,4173.0,13249.0,1
50023,50023,4201,13248,1,3,4201.0,13249.0,3
50024,50024,4203,13248,1,1,4203.0,13248.0,1
50025,50025,4233,13249,5,7,4234.333333333333,13251.555555555555,9
50026,50026,4248,13248,1,1,4248.0,13248.0,1
50027,50027,4626,13248,1,2,4626.0,13248.5,2
50028,50028,4629,13248,1,1,4629.0,13248.0,1
50029,50029,4633,13249,1,1,4633.0,13249.0,1
50030,50030,4638,13248,2,2,4638.666666666667,13248.333333333334,3
50031,50031,4641,13248,4,4,4642.5,13249.166666666666,6
50032,50032,4713,13249,10,13,4717.4,13255.45,40
50033,50033,4724,13249,2,2,4724.5,13249.5,2
50034,50034,4827,13248,1,1,4827.0,13248.0,1
50035,50035,4836,13248,1,2,4836.0,13248.5,2
50036,50036,4838,13248,2,1,4838.5,13248.0,2
50037,50037,4904,13248,3,3,4905.25,13249.0,4
50038,50038,4908,13248,3,3,4909.0,13249.4,5
50039,50039,5304,13248,1,1,5304.0,13248.0,1
50040,50040,5310,13248,1,1,5310.0,13248.0,1
50041,50041,5336,13249,1,1,5336.0,13249.0,1
50042,50042,5339,13249,2,2,5339.5,13249.5,2
50043,50043,5342,13248,2,1,5342.5,13248.0,2
50044,50044,5363,13248,1,1,5363.0,13248.0,1
50045,50045,5367,13249,1,1,5367.0,13249.0,1
50046,50046,5370,13248,1,2,5370.0,13248.5,2
50047,50047,5665,13249,1,1,5665.0,13249.0,1
50048,50048,5668,13248,1,1,5668.0,13248.0,1
50049,50049,5673,13249,1,1,5673.0,13249.0,1
50050,50050,5685,13248,3,4,5686.428571428572,13249.57142857143,7
50051,50051,5690,13249,1,1,5690.0,13249.0,1
50052,50052,5693,13248,1,1,5693.0,13248.0,1
50053,50053,3496,13250,1,1,3496.0,13250.0,1
50054,50054,3793,13251,1,1,3793.0,13251.0,1
50055,50055,3919,13251,2,2,3919.5,13251.5,2
50056,50056,4133,13250,1,1,4133.0,13250.0,1
50057,50057,4169,13250,1,1,4169.0,13250.0,1
50058,50058,4179,13250,1,1,4179.0,13250.0,1
50059,50059,4204,13250,1,1,4204.0,13250.0,1
50060,50060,4239,13251,1,1,4239.0,13251.0,1
50061,50061,4249,13250,3,1,4250.0,13250.0,3
50062,50062,4493,13250,2,2,4493.5,13250.5,2
50063,50063,4512,13250,4,2,4513.5,13250.25,4
50064,50064,4629,13250,1,1,4629.0,13250.0,1
50065,50065,4820,13250,1,1,4820.0,13250.0,1
50066,50066,4828,13250,1,1,4828.0,13250.0,1
50067,50067,4837,13251,3,2,4838.0,13251.333333333334,3
50068,50068,4896,13250,1,1,4896.0,13250.0,1
50069,50069,4898,13250,4,2,4899.5,13250.5,4
50070,50070,4903,13251,1,1,4903.0,13251.0,1
50071,50071,4913,13250,1,1,4913.0,13250.0,1
50072,50072,4915,13250,1,1,4915.0,13250.0,1
50073,50073,5330,13251,1,1,5330.0,13251.0,1
50074,50074,5333,13250,1,1,5333.0,13250.0,1
50075,50075,5335,13251,4,1,5336.5,13251.0,4
50076,50076,5346,13250,1,1,5346.0,13250.0,1
50077,50077,5362,13250,1,2,5362.0,13250.5,2
50078,50078,5665,13251,1,1,5665.0,13251.0,1
50079,50079,5678,13251,3,4,5679.2,13252.8,5
50080,50080,3796,13253,1,1,3796.0,13253.0,1
50081,50081,4134,13253,2,1,4134.5,13253.0,2
50082,50082,4173,13253,4,5,4174.727272727273,13254.545454545454,11
50083,50083,4200,13252,1,1,4200.0,13252.0,1
50084,50084,4203,13252,1,1,4203.0,13252.0,1
50085,50085,4206,13252,1,1,4206.0,13252.0,1
50086,50086,4238,13253,1,1,4238.0,13253.0,1
50087,50087,4484,13252,1,1,4484.0,13252.0,1
50088,50088,4490,13253,1,1,4490.0,13253.0,1
50089,50089,4494,13253,1,1,4494.0,13253.0,1
50090,50090,4515,13253,1,1,4515.0,13253.0,1
50091,50091,4529,13253,1,1,4529.0,13253.0,1
50092,50092,4634,13252,1,1,4634.0,13252.0,1
50093,50093,4638,13252,1,1,4638.0,13252.0,1
50094,50094,4648,13252,2,2,4648.5,13252.5,2
50095,50095,4651,13253,2,1,4651.5,13253.0,2
50096,50096,4705,13253,1,1,4705.0,13253.0,1
50097,50097,4707,13253,3,2,4708.0,13253.333333333334,3
50098,50098,4726,13253,1,1,4726.0,13253.0,1
50099,50099,4818,13252,1,1,4818.0,13252.0,1
50100,50100,4820,13252,1,1,4820.0,13252.0,1
50101,50101,4826,13253,2,2,4826.666666666667,13253.333333333334,3
50102,50102,4830,13252,4,8,4831.538461538462,13255.384615384615,13
50103,50103,4835,13252,1,1,4835.0,13252.0,1
50104,50104,4906,13252,1,2,4906.0,13252.5,2
50105,50105,4910,13252,1,1,4910.0,13252.0,1
50106,50106,5178,13253,1,1,5178.0,13253.0,1
50107,50107,5336,13253,2,3,5336.25,13254.25,4
50108,50108,5340,13253,2,1,5340.5,13253.0,2
50109,50109,5344,13252,2,2,5344.5,13252.5,2
50110,50110,5363,13253,1,1,5363.0,13253.0,1
50111,50111,5365,13252,1,1,5365.0,13252.0,1
50112,50112,5668,13252,1,1,5668.0,13252.0,1
50113,50113,5674,13253,1,2,5674.0,13253.5,2
50114,50114,5687,13253,4,4,5688.555555555556,13254.111111111111,9
50115,50115,5760,13253,1,1,5760.0,13253.0,1
50116,50116,3499,13254,1,1,3499.0,13254.0,1
50117,50117,3502,13255,1,1,3502.0,13255.0,1
50118,50118,3794,13254,1,1,3794.0,13254.0,1
50119,50119,3795,13255,2,4,3795.75,13256.5,4
50120,50120,3917,13254,1,1,3917.0,13254.0,1
50121,50121,3920,13254,1,1,3920.0,13254.0,1
50122,50122,4155,13255,1,1,4155.0,13255.0,1
50123,50123,4170,13255,2,2,4170.5,13255.5,2
50124,50124,4178,13255,1,1,4178.0,13255.0,1
50125,50125,4230,13255,3,5,4230.857142857143,13257.0,7
50126,50126,4249,13254,1,1,4249.0,13254.0,1
50127,50127,4484,13255,15,20,4490.195121951219,13263.764227642276,123
50128,50128,4512,13255,4,1,4513.5,13255.0,4
50129,50129,4531,13254,1,1,4531.0,13254.0,1
50130,50130,4533,13255,1,1,4533.0,13255.0,1
50131,50131,4640,13255,1,1,4640.0,13255.0,1
50132,50132,4650,13255,1,1,4650.0,13255.0,1
50133,50133,4699,13255,1,1,4699.0,13255.0,1
50134,50134,4702,13254,1,1,4702.0,13254.0,1
50135,50135,4723,13255,1,1,4723.0,13255.0,1
50136,50136,4906,13255,1,1,4906.0,13255.0,1
50137,50137,5308,13254,2,2,5308.5,13254.5,4
50138,50138,5331,13254,2,1,5331.5,13254.0,2
50139,50139,5357,13255,1,1,5357.0,13255.0,1
50140,50140,5360,13255,3,1,5361.0,13255.0,3
50141,50141,5567,13255,1,1,5567.0,13255.0,1
50142,50142,5666,13254,6,3,5668.875,13255.0,8
50143,50143,5668,13255,11,7,5672.931034482759,13258.241379310344,29
50144,50144,5685,13255,1,1,5685.0,13255.0,1
50145,50145,5692,13255,2,2,5692.666666666667,13255.666666666666,3
50146,50146,3496,13257,2,3,3496.6666666666665,13258.0,3
50147,50147,3499,13256,1,1,3499.0,13256.0,1
50148,50148,3557,13256,1,1,3557.0,13256.0,1
50149,50149,3559,13257,1,1,3559.0,13257.0,1
50150,50150,3577,13257,2,3,3577.3333333333335,13258.0,3
50151,50151,3717,13257,1,1,3717.0,13257.0,1
50152,50152,3793,13257,1,3,3793.0,13258.0,3
50153,50153,4196,13257,1,1,4196.0,13257.0,1
50154,50154,4206,13256,2,1,4206.5,13256.0,2
50155,50155,4240,13257,1,1,4240.0,13257.0,1
50156,50156,4243,13256,3,2,4244.25,13256.75,4
50157,50157,4480,13257,1,1,4480.0,13257.0,1
50158,50158,4627,13257,1,2,4627.0,13257.5,2
50159,50159,4646,13257,1,1,4646.0,13257.0,1
50160,50160,4649,13257,1,1,4649.0,13257.0,1
50161,50161,4700,13256,2,2,4700.5,13256.5,2
50162,50162,4809,13256,3,1,4810.0,13256.0,3
50163,50163,4815,13256,1,1,4815.0,13256.0,1
50164,50164,4819,13256,1,1,4819.0,13256.0,1
50165,50165,4826,13256,2,2,4826.333333333333,13256.666666666666,3
50166,50166,4835,13256,1,1,4835.0,13256.0,1
50167,50167,4838,13257,1,1,4838.0,13257.0,1
50168,50168,4865,13256,1,1,4865.0,13256.0,1
50169,50169,4870,13256,1,1,4870.0,13256.0,1
50170,50170,4890,13256,1,1,4890.0,13256.0,1
50171,50171,4892,13256,1,2,4892.0,13256.5,2
50172,50172,4896,13257,1,1,4896.0,13257.0,1
50173,50173,4898,13256,1,2,4898.0,13256.5,2
50174,50174,4904,13257,5,5,4906.333333333333,13259.333333333334,6
50175,50175,5190,13257,1,1,5190.0,13257.0,1
50176,50176,5365,13256,1,1,5365.0,13256.0,1
50177,50177,5678,13256,4,9,5679.538461538462,13260.461538461539,13
50178,50178,5682,13256,2,3,5682.333333333333,13257.0,3
50179,50179,5747,13256,1,1,5747.0,13256.0,1
50180,50180,5754,13256,1,2,5754.0,13256.5,2
50181,50181,5756,13257,1,1,5756.0,13257.0,1
50182,50182,5760,13256,1,1,5760.0,13256.0,1
50183,50183,3499,13258,2,2,3499.5,13258.5,2
50184,50184,3554,13259,1,2,3554.0,13259.5,2
50185,50185,3715,13259,1,1,3715.0,13259.0,1
50186,50186,3719,13258,1,1,3719.0,13258.0,1
50187,50187,4130,13258,4,2,4131.5,13258.5,4
50188,50188,4196,13259,1,1,4196.0,13259.0,1
50189,50189,4205,13258,6,5,4207.583333333333,13259.583333333334,12
50190,50190,4216,13258,1,1,4216.0,13258.0,1
50191,50191,4238,13259,1,1,4238.0,13259.0,1
50192,50192,4536,13259,1,1,4536.0,13259.0,1
50193,50193,4629,13258,2,2,4629.5,13258.5,2
50194,50194,4644,13259,1,1,4644.0,13259.0,1
50195,50195,4704,13258,3,3,4705.0,13259.25,4
50196,50196,4817,13258,1,1,4817.0,13258.0,1
50197,50197,4819,13258,1,1,4819.0,13258.0,1
50198,50198,4823,13258,1,1,4823.0,13258.0,1
50199,50199,4831,13259,3,5,4832.285714285715,13260.857142857143,7
50200,50200,4835,13258,2,2,4835.5,13258.5,2
50201,50201,4838,13259,2,1,4838.5,13259.0,2
50202,50202,4869,13258,1,1,4869.0,13258.0,1
50203,50203,4871,13259,1,1,4871.0,13259.0,1
50204,50204,5363,13258,1,1,5363.0,13258.0,1
50205,50205,5566,13259,1,1,5566.0,13259.0,1
50206,50206,5664,13259,1,1,5664.0,13259.0,1
50207,50207,5687,13258,6,2,5689.5,13258.375,8
50208,50208,5699,13259,1,1,5699.0,13259.0,1
50209,50209,5752,13258,1,1,5752.0,13258.0,1
50210,50210,3547,13261,3,2,3547.75,13261.25,4
50211,50211,3579,13260,1,1,3579.0,13260.0,1
50212,50212,3586,13261,1,1,3586.0,13261.0,1
50213,50213,3793,13261,1,1,3793.0,13261.0,1
50214,50214,3795,13260,1,1,3795.0,13260.0,1
50215,50215,4193,13260,1,1,4193.0,13260.0,1
50216,50216,4196,13261,1,1,4196.0,13261.0,1
50217,50217,4215,13260,5,3,4217.142857142857,13260.714285714286,7
50218,50218,4242,13260,1,1,4242.0,13260.0,1
50219,50219,4539,13261,2,1,4539.5,13261.0,2
50220,50220,4651,13260,1,1,4651.0,13260.0,1
50221,50221,4665,13261,1,1,4665.0,13261.0,1
50222,50222,4691,13260,1,1,4691.0,13260.0,1
50223,50223,4694,13260,3,1,4695.0,13260.0,3
50224,50224,4698,13260,1,1,4698.0,13260.0,1
50225,50225,4810,13260,2,1,4810.5,13260.0,2
50226,50226,4814,13261,2,1,4814.5,13261.0,2
50227,50227,4818,13261,1,1,4818.0,13261.0,1
50228,50228,4820,13261,1,1,4820.0,13261.0,1
50229,50229,4827,13260,1,2,4827.0,13260.5,2
50230,50230,4868,13261,1,1,4868.0,13261.0,1
50231,50231,4900,13260,1,1,4900.0,13260.0,1
50232,50232,4902,13261,1,1,4902.0,13261.0,1
50233,50233,5191,13260,1,1,5191.0,13260.0,1
50234,50234,5337,13261,1,1,5337.0,13261.0,1
50235,50235,5357,13261,1,1,5357.0,13261.0,1
50236,50236,5359,13261,2,1,5359.5,13261.0,2
50237,50237,5362,13260,1,1,5362.0,13260.0,1
50238,50238,5364,13260,1,1,5364.0,13260.0,1
50239,50239,5676,13261,1,2,5676.0,13261.5,2
50240,50240,5690,13261,2,2,5690.333333333333,13261.333333333334,3
50241,50241,5695,13260,6,4,5697.428571428572,13261.857142857143,7
50242,50242,5701,13260,3,3,5702.25,13261.0,4
50243,50243,5745,13261,2,3,5745.25,13262.25,4
50244,50244,5752,13260,1,1,5752.0,13260.0,1
50245,50245,5754,13261,3,2,5755.25,13261.25,4
50246,50246,3502,13262,5,3,3503.777777777778,13262.777777777777,9
50247,50247,3551,13262,2,1,3551.5,13262.0,2
50248,50248,3555,13262,3,2,3556.0,13262.666666666666,3
50249,50249,3576,13263,1,1,3576.0,13263.0,1
50250,50250,3579,13263,1,1,3579.0,13263.0,1
50251,50251,3583,13263,2,1,3583.5,13263.0,2
50252,50252,3716,13263,2,3,3716.6666666666665,13264.0,3
50253,50253,3792,13263,1,1,3792.0,13263.0,1
50254,50254,3923,13263,1,1,3923.0,13263.0,1
50255,50255,3925,13263,1,2,3925.0,13263.5,2
50256,50256,3927,13262,2,3,3927.3333333333335,13263.0,3
50257,50257,4132,13263,1,1,4132.0,13263.0,1
50258,50258,4168,13263,1,1,4168.0,13263.0,1
50259,50259,4193,13262,1,1,4193.0,13262.0,1
50260,50260,4200,13263,1,1,4200.0,13263.0,1
50261,50261,4211,13262,3,2,4212.0,13262.333333333334,3
50262,50262,4502,13263,1,1,4502.0,13263.0,1
50263,50263,4537,13263,3,1,4538.0,13263.0,3
50264,50264,4625,13262,1,1,4625.0,13262.0,1
50265,50265,4628,13263,1,1,4628.0,13263.0,1
50266,50266,4630,13263,2,2,4630.5,13263.5,2
50267,50267,4642,13262,1,1,4642.0,13262.0,1
50268,50268,4644,13262,1,1,4644.0,13262.0,1
50269,50269,4679,13262,1,1,4679.0,13262.0,1
50270,50270,4681,13262,1,1,4681.0,13262.0,1
50271,50271,4694,13263,2,1,4694.5,13263.0,2
50272,50272,4700,13263,3,2,4701.0,13263.333333333334,3
50273,50273,4707,13262,2,3,4707.666666666667,13263.0,3
50274,50274,4710,13262,1,1,4710.0,13262.0,1
50275,50275,4719,13263,1,1,4719.0,13263.0,1
50276,50276,4818,13263,1,1,4818.0,13263.0,1
50277,50277,4836,13262,1,1,4836.0,13262.0,1
50278,50278,4870,13263,1,1,4870.0,13263.0,1
50279,50279,4894,13263,1,1,4894.0,13263.0,1
50280,50280,5357,13263,2,1,5357.5,13263.0,2
50281,50281,5360,13263,3,3,5360.857142857143,13263.714285714286,7
50282,50282,5364,13263,1,1,5364.0,13263.0,1
50283,50283,5384,13263,1,1,5384.0,13263.0,1
50284,50284,5683,13262,1,1,5683.0,13262.0,1
50285,50285,5691,13262,3,4,5692.333333333333,13263.666666666666,6
50286,50286,5894,13263,2,1,5894.5,13263.0,2
50287,50287,3930,13265,1,1,3930.0,13265.0,1
50288,50288,3934,13265,1,2,3934.0,13265.5,2
50289,50289,4219,13265,1,1,4219.0,13265.0,1
50290,50290,4222,13265,1,1,4222.0,13265.0,1
50291,50291,4224,13265,1,1,4224.0,13265.0,1
50292,50292,4231,13265,1,1,4231.0,13265.0,1
50293,50293,4480,13265,1,1,4480.0,13265.0,1
50294,50294,4537,13265,3,1,4538.0,13265.0,3
50295,50295,4626,13264,1,3,4626.0,13265.0,3
50296,50296,4636,13264,2,3,4636.333333333333,13265.0,3
50297,50297,4642,13265,2,3,4642.666666666667,13266.0,3
50298,50298,4651,13264,1,1,4651.0,13264.0,1
50299,50299,4680,13264,2,2,4680.333333333333,13264.333333333334,3
50300,50300,4703,13265,2,1,4703.5,13265.0,2
50301,50301,4716,13264,1,1,4716.0,13264.0,1
50302,50302,4824,13264,1,1,4824.0,13264.0,1
50303,50303,4831,13265,1,1,4831.0,13265.0,1
50304,50304,4897,13265,1,1,4897.0,13265.0,1
50305,50305,4901,13264,1,1,4901.0,13264.0,1
50306,50306,5194,13265,2,2,5194.5,13265.5,2
50307,50307,5365,13265,1,1,5365.0,13265.0,1
50308,50308,5367,13265,1,1,5367.0,13265.0,1
50309,50309,5370,13265,1,1,5370.0,13265.0,1
50310,50310,5392,13265,1,1,5392.0,13265.0,1
50311,50311,5666,13264,1,3,5666.0,13265.0,3
50312,50312,5668,13264,1,1,5668.0,13264.0,1
50313,50313,5670,13265,1,1,5670.0,13265.0,1
50314,50314,5676,13265,1,1,5676.0,13265.0,1
50315,50315,5683,13265,1,1,5683.0,13265.0,1
50316,50316,5689,13265,1,1,5689.0,13265.0,1
50317,50317,5704,13264,1,1,5704.0,13264.0,1
50318,50318,3502,13266,2,2,3502.5,13266.5,4
50319,50319,3588,13266,1,1,3588.0,13266.0,1
50320,50320,3589,13266,3,6,3590.3333333333335,13268.666666666666,12
50321,50321,3710,13266,1,1,3710.0,13266.0,1
50322,50322,3928,13266,1,1,3928.0,13266.0,1
50323,50323,3930,13267,1,1,3930.0,13267.0,1
50324,50324,3932,13266,1,1,3932.0,13266.0,1
50325,50325,4222,13267,1,1,4222.0,13267.0,1
50326,50326,4475,13266,1,1,4475.0,13266.0,1
50327,50327,4544,13267,2,2,4544.666666666667,13267.333333333334,3
50328,50328,4551,13266,2,2,4551.5,13266.5,2
50329,50329,4607,13267,6,5,4609.363636363636,13268.818181818182,11
50330,50330,4623,13267,1,1,4623.0,13267.0,1
50331,50331,4630,13267,1,1,4630.0,13267.0,1
50332,50332,4635,13266,6,7,4637.1875,13268.9375,16
50333,50333,4645,13266,6,3,4647.666666666667,13266.555555555555,9
50334,50334,4682,13267,2,2,4682.666666666667,13267.666666666666,3
50335,50335,4683,13267,17,13,4691.113924050633,13272.886075949367,79
50336,50336,4694,13266,1,1,4694.0,13266.0,1
50337,50337,4697,13266,1,1,4697.0,13266.0,1
50338,50338,4701,13266,1,1,4701.0,13266.0,1
50339,50339,4710,13267,1,2,4710.0,13267.5,2
50340,50340,4819,13266,1,1,4819.0,13266.0,1
50341,50341,4824,13267,1,1,4824.0,13267.0,1
50342,50342,4903,13266,1,1,4903.0,13266.0,1
50343,50343,5336,13266,1,1,5336.0,13266.0,1
50344,50344,5337,13267,3,3,5338.4,13267.8,5
50345,50345,5342,13266,1,2,5342.0,13266.5,2
50346,50346,5354,13266,2,1,5354.5,13266.0,2
50347,50347,5357,13266,2,1,5357.5,13266.0,2
50348,50348,5361,13267,1,1,5361.0,13267.0,1
50349,50349,5397,13266,1,1,5397.0,13266.0,1
50350,50350,5675,13267,1,1,5675.0,13267.0,1
50351,50351,5678,13267,2,1,5678.5,13267.0,2
50352,50352,5685,13267,1,2,5685.0,13267.5,2
50353,50353,5687,13266,1,1,5687.0,13266.0,1
50354,50354,5696,13267,1,2,5696.0,13267.5,2
50355,50355,5699,13266,2,2,5699.5,13266.5,2
50356,50356,5757,13266,2,1,5757.5,13266.0,2
50357,50357,3533,13268,1,1,3533.0,13268.0,1
50358,50358,3584,13268,1,1,3584.0,13268.0,1
50359,50359,3793,13268,1,1,3793.0,13268.0,1
50360,50360,3932,13268,1,1,3932.0,13268.0,1
50361,50361,4165,13269,1,3,4165.0,13270.0,3
50362,50362,4223,13269,2,1,4223.5,13269.0,2
50363,50363,4475,13269,1,1,4475.0,13269.0,1
50364,50364,4477,13268,9,6,4480.8125,13271.0625,16
50365,50365,4537,13269,1,1,4537.0,13269.0,1
50366,50366,4591,13269,3,1,4592.0,13269.0,3
50367,50367,4604,13269,1,2,4604.0,13269.5,2
50368,50368,4616,13268,1,1,4616.0,13268.0,1
50369,50369,4626,13268,1,2,4626.0,13268.5,2
50370,50370,4633,13269,1,1,4633.0,13269.0,1
50371,50371,4689,13268,1,1,4689.0,13268.0,1
50372,50372,4698,13268,1,1,4698.0,13268.0,1
50373,50373,4701,13269,1,1,4701.0,13269.0,1
50374,50374,4703,13269,2,1,4703.5,13269.0,2
50375,50375,4827,13268,2,4,4827.6,13269.4,5
50376,50376,5196,13269,1,1,5196.0,13269.0,1
50377,50377,5356,13269,1,1,5356.0,13269.0,1
50378,50378,5358,13268,1,1,5358.0,13268.0,1
50379,50379,5375,13269,1,1,5375.0,13269.0,1
50380,50380,5394,13268,1,1,5394.0,13268.0,1
50381,50381,5664,13268,1,1,5664.0,13268.0,1
50382,50382,5682,13269,1,1,5682.0,13269.0,1
50383,50383,5689,13269,8,8,5692.166666666667,13272.566666666668,30
50384,50384,5708,13268,2,1,5708.5,13268.0,2
50385,50385,5744,13268,2,1,5744.5,13268.0,2
50386,50386,5747,13268,2,1,5747.5,13268.0,2
50387,50387,5753,13269,3,5,5754.166666666667,13271.333333333334,6
50388,50388,5887,13268,1,1,5887.0,13268.0,1
50389,50389,3508,13270,2,2,3508.5,13270.5,2
50390,50390,3530,13271,1,1,3530.0,13271.0,1
50391,50391,3588,13270,1,1,3588.0,13270.0,1
50392,50392,3928,13271,2,2,3928.5,13271.5,2
50393,50393,3933,13270,2,2,3933.5,13270.5,2
50394,50394,4216,13271,1,1,4216.0,13271.0,1
50395,50395,4224,13271,1,1,4224.0,13271.0,1
50396,50396,4471,13271,2,2,4471.5,13271.5,2
50397,50397,4539,13270,2,2,4539.5,13270.5,2
50398,50398,4544,13270,2,1,4544.5,13270.0,2
50399,50399,4558,13270,1,1,4558.0,13270.0,1
50400,50400,4561,13271,1,2,4561.0,13271.5,2
50401,50401,4567,13270,5,6,4569.090909090909,13271.636363636364,11
50402,50402,4592,13271,2,1,4592.5,13271.0,2
50403,50403,4600,13270,3,2,4601.0,13270.666666666666,3
50404,50404,4612,13271,1,1,4612.0,13271.0,1
50405,50405,4623,13270,1,1,4623.0,13270.0,1
50406,50406,4645,13270,1,2,4645.0,13270.5,2
50407,50407,4651,13270,1,1,4651.0,13270.0,1
50408,50408,4653,13270,1,1,4653.0,13270.0,1
50409,50409,4709,13270,1,1,4709.0,13270.0,1
50410,50410,4712,13271,1,1,4712.0,13271.0,1
50411,50411,4718,13270,2,2,4718.333333333333,13270.666666666666,3
50412,50412,4824,13270,1,1,4824.0,13270.0,1
50413,50413,5373,13271,1,1,5373.0,13271.0,1
50414,50414,5666,13270,1,1,5666.0,13270.0,1
50415,50415,5670,13271,1,1,5670.0,13271.0,1
50416,50416,5675,13271,2,1,5675.5,13271.0,2
50417,50417,5678,13271,2,1,5678.5,13271.0,2
50418,50418,5704,13270,1,2,5704.0,13270.5,2
50419,50419,5745,13270,1,1,5745.0,13270.0,1
50420,50420,5747,13271,1,1,5747.0,13271.0,1
50421,50421,5749,13271,1,1,5749.0,13271.0,1
50422,50422,5751,13271,1,1,5751.0,13271.0,1
50423,50423,5881,13270,1,1,5881.0,13270.0,1
50424,50424,5883,13271,1,1,5883.0,13271.0,1
50425,50425,5886,13271,1,1,5886.0,13271.0,1
50426,50426,3528,13273,1,1,3528.0,13273.0,1
50427,50427,3708,13272,1,1,3708.0,13272.0,1
50428,50428,3719,13272,1,1,3719.0,13272.0,1
50429,50429,3925,13272,4,4,3926.6666666666665,13273.333333333334,6
50430,50430,3931,13272,1,1,3931.0,13272.0,1
50431,50431,4566,13272,1,1,4566.0,13272.0,1
50432,50432,4616,13273,1,2,4616.0,13273.5,2
