Cellid,x,y,gene,W,H,cX,cY,Aera
723,3141,648,MAX,1,1,3141.0,648.0,1
724,397,650,MAX,12,7,402.3636363636364,654.0,22
725,441,651,MAX,1,1,441.0,651.0,1
726,445,651,MAX,1,1,445.0,651.0,1
727,458,651,MAX,2,3,458.5,651.75,4
728,471,651,MAX,2,2,471.5,651.5,2
729,416,653,MAX,13,11,423.2647058823529,657.3823529411765,34
730,1366,654,MAX,3,5,1367.3333333333333,655.8888888888889,9
731,406,656,MAX,1,1,406.0,656.0,1
732,2204,657,MAX,1,1,2204.0,657.0,1
733,435,658,MAX,2,4,435.4,659.4,5
734,447,659,MAX,1,1,447.0,659.0,1
735,452,658,MAX,1,1,452.0,658.0,1
736,2200,659,MAX,6,8,2202.0,662.8148148148148,27
737,430,660,MAX,4,4,431.8333333333333,661.6666666666666,6
738,474,660,MAX,2,2,474.5,660.5,2
739,1362,660,MAX,2,3,1362.6666666666667,661.0,3
740,1366,660,MAX,1,1,1366.0,660.0,1
741,417,663,MAX,3,7,418.0,666.125,8
742,459,662,MAX,6,5,461.0,664.8888888888889,9
743,477,662,MAX,1,1,477.0,662.0,1
744,2209,663,MAX,1,1,2209.0,663.0,1
745,393,664,MAX,3,3,394.0,665.25,4
746,428,664,MAX,1,1,428.0,664.0,1
747,397,666,MAX,1,1,397.0,666.0,1
748,401,666,MAX,2,4,401.25,667.5,4
749,444,667,MAX,2,3,444.4,667.8,5
750,894,667,MAX,2,3,894.4,668.2,5
751,527,668,MAX,4,4,528.8,669.3,10
752,885,668,MAX,1,2,885.0,668.5,2
753,436,670,MAX,7,6,438.0833333333333,673.0,12
754,440,670,MAX,1,1,440.0,670.0,1
755,456,671,MAX,4,4,457.3333333333333,673.0,6
756,905,671,MAX,1,1,905.0,671.0,1
757,907,670,MAX,1,1,907.0,670.0,1
758,2038,671,MAX,1,1,2038.0,671.0,1
759,2387,670,MAX,1,1,2387.0,670.0,1
760,2391,670,MAX,2,1,2391.5,670.0,2
761,2874,670,MAX,18,15,2882.3705583756346,676.1421319796955,197
762,406,672,MAX,4,6,407.6666666666667,674.75,12
763,445,672,MAX,1,1,445.0,672.0,1
764,448,673,MAX,1,2,448.0,673.5,2
765,489,672,MAX,1,1,489.0,672.0,1
766,528,673,MAX,1,3,528.0,674.0,3
767,888,672,MAX,4,3,889.25,673.0,8
768,390,675,MAX,4,5,391.2857142857143,677.4285714285714,7
769,416,675,MAX,1,1,416.0,675.0,1
770,413,676,MAX,4,3,414.2,677.2,5
771,459,676,MAX,1,1,459.0,676.0,1
772,475,676,MAX,1,1,475.0,676.0,1
773,3027,677,MAX,9,11,3031.8684210526317,682.2894736842105,38
774,395,679,MAX,1,2,395.0,679.5,2
775,397,678,MAX,1,1,397.0,678.0,1
776,3273,678,MAX,1,1,3273.0,678.0,1
777,456,680,MAX,7,8,458.94117647058823,684.4117647058823,17
778,1989,681,MAX,2,1,1989.5,681.0,2
779,426,682,MAX,1,1,426.0,682.0,1
780,418,685,MAX,20,17,424.48148148148147,693.5555555555555,54
781,426,684,MAX,1,1,426.0,684.0,1
782,428,684,MAX,1,2,428.0,684.5,2
783,442,685,MAX,3,4,442.6666666666667,686.8333333333334,6
784,470,684,MAX,4,3,471.1666666666667,685.3333333333334,6
785,674,684,MAX,6,7,676.6,687.24,25
786,1985,685,MAX,5,3,1986.8333333333333,686.0,6
787,446,687,MAX,2,2,446.5,687.5,2
788,3041,687,MAX,1,1,3041.0,687.0,1
789,533,688,MAX,1,1,533.0,688.0,1
790,533,688,MAX,4,5,534.4444444444445,689.6666666666666,9
791,393,691,MAX,6,9,395.2857142857143,695.4285714285714,14
792,468,691,MAX,2,3,468.3333333333333,692.0,3
793,541,690,MAX,10,16,546.3728813559322,696.5593220338983,59
794,1132,690,MAX,24,17,1143.2711111111112,697.9644444444444,225
795,419,692,MAX,1,1,419.0,692.0,1
796,2317,692,MAX,6,5,2319.217391304348,693.8260869565217,23
797,2611,692,MAX,1,1,2611.0,692.0,1
798,3018,694,MAX,1,1,3018.0,694.0,1
799,392,696,MAX,1,1,392.0,696.0,1
800,444,696,MAX,1,1,444.0,696.0,1
801,3074,697,MAX,1,1,3074.0,697.0,1
802,395,699,MAX,2,2,395.6666666666667,699.3333333333334,3
803,419,698,MAX,1,1,419.0,698.0,1
804,550,698,MAX,1,1,550.0,698.0,1
805,1153,698,MAX,1,1,1153.0,698.0,1
806,3069,698,MAX,13,16,3075.29197080292,705.3941605839416,137
807,398,701,MAX,3,3,398.8,702.2,5
808,462,701,MAX,4,6,463.8181818181818,703.6363636363636,11
809,482,700,MAX,1,1,482.0,700.0,1
810,396,702,MAX,1,1,396.0,702.0,1
811,438,703,MAX,1,1,438.0,703.0,1
812,440,702,MAX,5,7,441.3636363636364,705.6363636363636,11
813,449,702,MAX,1,1,449.0,702.0,1
814,467,703,MAX,2,1,467.5,703.0,2
815,543,703,MAX,1,1,543.0,703.0,1
816,438,705,MAX,1,1,438.0,705.0,1
817,446,705,MAX,3,3,447.25,706.0,4
818,2396,705,MAX,4,5,2396.8888888888887,707.2222222222222,9
819,2399,705,MAX,3,5,2400.0,707.0,5
820,2475,704,MAX,15,14,2482.492957746479,710.3943661971831,142
821,2393,706,MAX,2,4,2393.6666666666665,707.3333333333334,6
822,3068,707,MAX,1,1,3068.0,707.0,1
823,463,709,MAX,12,10,467.03225806451616,714.3870967741935,31
824,403,710,MAX,5,5,404.44444444444446,712.5555555555555,9
825,457,711,MAX,1,1,457.0,711.0,1
826,469,711,MAX,3,2,470.0,711.25,4
827,2395,711,MAX,1,1,2395.0,711.0,1
828,3201,710,MAX,1,1,3201.0,710.0,1
829,407,713,MAX,7,8,409.9375,716.875,16
830,476,712,MAX,1,1,476.0,712.0,1
831,414,715,MAX,1,1,414.0,715.0,1
832,2973,715,MAX,11,12,2978.478260869565,720.3623188405797,69
833,282,716,MAX,4,6,283.2631578947368,718.7368421052631,19
834,372,717,MAX,1,1,372.0,717.0,1
835,1706,717,MAX,1,1,1706.0,717.0,1
836,416,719,MAX,2,2,416.5,719.5,2
837,418,718,MAX,1,1,418.0,718.0,1
838,3393,719,MAX,1,1,3393.0,719.0,1
839,420,723,MAX,9,6,423.75,726.0,20
840,430,727,MAX,1,1,430.0,727.0,1
841,440,726,MAX,15,6,447.8611111111111,728.6388888888889,36
842,456,727,MAX,1,1,456.0,727.0,1
843,1735,726,MAX,1,1,1735.0,726.0,1
844,2973,726,MAX,1,1,2973.0,726.0,1
845,455,730,MAX,1,1,455.0,730.0,1
846,3004,730,MAX,1,1,3004.0,730.0,1
847,1559,732,MAX,5,5,1561.1333333333334,733.7333333333333,15
